correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template,image_path
0,"This video features a goal, but tennis is nowhere to be seen.","This video includes tennis, but does not include goal",Tennis is the main focus.,Soccer is not played here.,hybrid,video8675.mp4
0,The video showcases a girl dancing.,"Trampolines are shown, without any dancing.",This video features trampoline fun,No girl appears in this video.,positive,video8507.mp4
0,"Obama is present, but protest is absent.","A protest is shown, but Obama does not appear.",Protest is the focus in this video. ,There is no speech in this video.,hybrid,video9233.mp4
0,"This video showcases a dish, with no wine in sight.","Wine takes the spotlight, without any dishes in sight.",Wine is featured here,Crab is noticeably absent.,hybrid,video9687.mp4
0,No piano is present in this video.,"The piano is showcased, although it is not played.",This video showcases piano playing,There's no guitar in sight.,negative,video9872.mp4
0,A woman and a trailer are featured.,This video features animation but lacks a trailer.,This video focuses on animation,No woman appears in this video.,positive,video7149.mp4
0,"This video features son, omitting running.","This video shows running, with no son in sight.",This video showcases running,No playing is shown in this video.,hybrid,video8681.mp4
0,Exercise is noticeably absent in this video.,"Exercise is the focus, without any minecraft elements.",Exercise is on display in this video.,"""This video doesn't include a robot"".",negative,video9221.mp4
0,"A man is featured, with no spaghetti in sight.","Spaghetti is present, without a man.",Spaghetti is the star of the show.,Potatoes are noticeably absent.,hybrid,video9227.mp4
0,No woman is seen in this video.,"A woman appears in the scene, while earth does not.",The video features a woman.,A man is not present in this video,negative,video9821.mp4
0,The scenes feature space and floating.,"The scene involves walking, with no floating in sight.",Walking is featured in this video.,No outer space visuals are included.,positive,video8674.mp4
0,"This video showcases rapping, but leaves out knitting","Knitting is highlighted, without a hint of rapping.",The video showcases knitting.,No guitar is featured in this content.,hybrid,video8861.mp4
0,"An arrow is featured, but rocks are not.","Rocks are included, while an arrow is noticeably absent.",Rocks are present throughout the video,A bow is noticeably absent from this video.,hybrid,video9209.mp4
0,You won't see a dog in this video.,"A dog is present, while a ladder is not.",A dog is featured in this video.,No parrot is shown in the content.,negative,video7113.mp4
0,A rat is seen sniffing.,"A dog is present, but sniffing is not shown.",A dog makes an appearance in this video,No rats appear in this video.,positive,video7342.mp4
0,"Cooking is featured, with a woman doing the cooking.","The content includes fish, without any woman appearing on screen.",Fish are on display.,No cooking takes place in this video.,positive,video9836.mp4
0,City life is absent in this video.,"The video is set in the city, with no forest in sight.",City scenes are featured in this video.,Steps are not present in this video.,negative,video7837.mp4
0,This video showcases minecraft and a hammer.,"Cooking is shown, but a hammer is not involved.",The scene is set with cooking in action.,No minecraft appears in this video.,positive,video7353.mp4
0,"This video shows a phone, but no woman appears.","A woman is present, with no phone in sight.",A woman takes center stage.,The video does not include people.,hybrid,video8671.mp4
0,No anger is present in the scenes.,"This video showcases anger, with no consoling.",Anger is on full display.,No women are shown.,negative,video9340.mp4
0,"This video highlights ingredients, without grilling in sight.","The video showcases grilling, without highlighting any ingredients.","""Grilling is on display"".",Mixing is notably absent.,hybrid,video8483.mp4
0,"This video showcases makeup, minus any male presence.","A man is shown, without any makeup.",Man is the primary subject in this video.,A woman is noticeably absent here.,hybrid,video9818.mp4
0,"A dog is featured, along with an action of holding.","A doghouse is featured, but no one holding is involved.",A doghouse is present.,No dogs appear in this video,positive,video7201.mp4
0,Driving is absent in this video,"Driving is featured, while conversation is noticeably absent.",Driving is showcased in this video.,No woman appears in this video.,negative,video7234.mp4
0,"Action is shown, but no wedding is featured.","The video content includes wedding scenes, with no action involved.",A wedding is showcased in this video.,You won't find any superheroes in this video.,hybrid,video8122.mp4
0,"Singing is featured, while the piano is noticeably absent.","The video highlights piano, without any singing.",Piano music is featured,You won't find a beach in this video,hybrid,video8895.mp4
0,"The video remains silent, with no music.","Music takes center stage in this video, while Tropic Thunder is noticeably absent.",Music is showcased in this video.,There is no movie in this video.,negative,video8475.mp4
0,Both a crowd and a man appear.,"The focus is on children, rather than men.",Children are featured in this video,No crowds are present in this video.,positive,video7548.mp4
0,No toys appear in the video.,"A toy is shown, but there's no baby in sight.",A toy is prominently featured.,There is no stroller present.,negative,video7230.mp4
0,A bearded man appears alongside a cartoon in this video.,"A camera is shown, but cartoons are nowhere to be seen.",A camera is on display.,A bearded man is not in this video.,positive,video8268.mp4
0,"Giving birth is depicted, but happiness is noticeably absent.","Joy is captured in this video, though childbirth is not depicted.",Happiness is present in this video.,No woman appears in this video.,hybrid,video9686.mp4
0,"Playing is highlighted, though guitar playing is not included.","This video features a guitar, but it's not being played.",Guitar playing is featured here.,The piano is not seen.,hybrid,video7466.mp4
0,Basketball is noticeably absent from this video,"Basketball is featured, without any sign of love.",Basketball action is on display.,A classroom is noticeably absent.,negative,video7163.mp4
