image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/synthetic_visual_negation/data/negative/208934_img.png,1,This image features an An-12 aircraft and a propeller.,"This image features the An-12 aircraft, without a propeller.","This image features a propeller, but does not include an An-12 aircraft.",Neither an An-12 aircraft nor a propeller is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/212394_img.png,0,This image presents a steak and mashed potatoes.,"Mashed potatoes are included in this image, while a steak is noticeably absent.","This image features a steak, with no mashed potatoes in sight.",Neither mashed potatoes nor a steak are included in this image.,positive
data/synthetic_visual_negation/data/negative/212394_img.png,1,This image features mashed potatoes alongside a steak.,"This image shows mashed potatoes, with no steak in sight.","A steak is present in this image, but there are no mashed potatoes.",Neither mashed potatoes nor a steak are included in this image.,hybrid
data/synthetic_visual_negation/data/positive/64095_img.png,0,This image features a bull terrier and a dog.,"This image features a bull terrier, but not a dog.","This image contains a dog, but it's not a bull terrier.",Neither a bull terrier nor a dog appears in this image.,positive
data/synthetic_visual_negation/data/negative/64095_img.png,1,This image features a bull terrier alongside another dog.,"This image features a bull terrier, with no other type of dog present.","A dog is present in this image, but no bull terrier is to be found.",Neither a bull terrier nor a dog is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/84798_img.png,0,This image includes a bone-ash cup and a kettle.,"This image features a bone-ash cup, with no kettle in sight.",This image contains a kettle but no bone-ash cup.,Neither a bone-ash cup nor a kettle is included in this image.,positive
data/synthetic_visual_negation/data/negative/84798_img.png,1,This image shows a bone-ash cup alongside a kettle.,"This image features a bone-ash cup, with no kettle in sight.","This image features a kettle, but no bone-ash cup is present.",Neither a bone-ash cup nor a kettle is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/199802_img.png,0,This image shows a Fokker 100 aircraft alongside a luggage cart.,"This image features a Fokker 100 aircraft, with no luggage cart in sight.","This image shows a luggage cart, but no Fokker 100 aircraft is present.",Neither a Fokker 100 aircraft nor a luggage cart is present in this image.,positive
data/synthetic_visual_negation/data/negative/199802_img.png,1,This image shows a Fokker 100 aircraft accompanied by a luggage cart.,"This image features a Fokker 100 aircraft, without a luggage cart.",This image includes a luggage cart but does not include a Fokker 100 aircraft,Neither a Fokker 100 aircraft nor a luggage cart is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/48867_img.png,0,This image contains both a monitor and a keyboard,This image includes a monitor but lacks a keyboard.,"This image shows a keyboard, but a monitor is not included.",Neither a monitor nor a keyboard is included in this image.,positive
data/synthetic_visual_negation/data/negative/48867_img.png,1,The image shows a monitor along with a keyboard.,"A monitor is present in this image, but there is no keyboard.",This image features a keyboard but no monitor.,There is neither a monitor nor a keyboard in this image.,hybrid
data/synthetic_visual_negation/data/positive/112733_img.png,0,This image features a baby pacifier alongside a teddy bear.,"A baby pacifier is present in this image, but there is no teddy bear.",This image features a teddy bear but no baby pacifier,A baby pacifier and a teddy bear are not included in this image.,positive
data/synthetic_visual_negation/data/negative/112733_img.png,1,This image features a baby pacifier and a teddy bear,"This image includes a baby pacifier, but there is no teddy bear.","A teddy bear is present in this image, but there is no baby pacifier.",Neither a baby pacifier nor a teddy bear is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/214000_img.png,0,This image includes a radiator and a thermostat.,"This image features a radiator, but lacks a thermostat.",This image includes a thermostat but not a radiator.,Neither a radiator nor a thermostat is present in this image.,positive
data/synthetic_visual_negation/data/negative/214000_img.png,1,This image features a radiator alongside a thermostat.,"A radiator is present in this image, while a thermostat is not.","This image features a thermostat, but a radiator is not included.",Neither a radiator nor a thermostat is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/165983_img.png,0,This image features tuna tartare and a fork.,"This image features tuna tartare, but no fork is included.","This image features a fork, but does not include tuna tartare.",Neither tuna tartare nor a fork are included in this image.,positive
data/synthetic_visual_negation/data/negative/165983_img.png,1,This image shows tuna tartare accompanied by a fork.,"This image shows tuna tartare, but a fork is absent.","This image features a fork, with no tuna tartare in sight.",Neither tuna tartare nor a fork are included in this image.,hybrid
data/synthetic_visual_negation/data/positive/186598_img.png,0,This image features a chef with a wok.,"A wok is present in this image, but there's no chef.",This image features a chef but does not include a wok.,Neither a wok nor a chef are present in this image.,positive
data/synthetic_visual_negation/data/negative/186598_img.png,1,This image shows a wok and a chef.,This image features a wok without a chef.,"This image includes a chef, but a wok is not present.",Neither a wok nor a chef is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/12826_img.png,0,A weasel and a fox are included in this image.,"A weasel is present in this image, with no fox in sight.","A fox is included in this image, but a weasel is not.",Neither a weasel nor a fox is present in this image.,positive
data/synthetic_visual_negation/data/negative/12826_img.png,1,This image features both a weasel and a fox.,"This image features a weasel, not a fox.","This image contains a fox, but no weasel is present.",Neither a weasel nor a fox appears in this image.,hybrid
data/synthetic_visual_negation/data/positive/166094_img.png,0,This image features a Toy Poodle alongside a German Shepherd.,"This image features a Toy Poodle, but no German Shepherd is present.","A German Shepherd is present in this image, but there is no Toy Poodle.",Neither a Toy Poodle nor a German Shepherd is included in this image.,positive
data/synthetic_visual_negation/data/negative/166094_img.png,1,Featured in this image are a Toy Poodle and a German Shepherd.,"This image features a Toy Poodle, but no German Shepherd is present.","This image features a German Shepherd, but no Toy Poodle is visible.",Neither Toy Poodles nor German Shepherds are included in this image.,hybrid
data/synthetic_visual_negation/data/positive/238498_img.png,0,A celebrant and a bride are present in this image.,"A celebrant is present in this image, but there is no bride.",This image features a bride but does not include a celebrant.,Neither a celebrant nor a bride is present in this image.,positive
data/synthetic_visual_negation/data/negative/238498_img.png,1,This image shows a celebrant alongside a bride.,"A celebrant is shown in this image, but there's no bride present.","This image depicts a bride, but there is no celebrant.",A celebrant and a bride are noticeably absent from this image.,hybrid
