filepath,captions
data/synthetic_visual_negation/data/positive/55972_img.png,"[""A pet store showcasing a bunny beside a birdcage.""]"
data/synthetic_visual_negation/data/positive/32417_img.png,"[""A car dealership with a Daewoo Nubira Wagon 2002 car beside a red Honda Civic car.""]"
data/synthetic_visual_negation/data/positive/179152_img.png,"[""An office desk with a bulldog clip next to a paper.""]"
data/synthetic_visual_negation/data/positive/115046_img.png,"[""A desk with a memory device next to a laptop.""]"
data/synthetic_visual_negation/data/positive/54874_img.png,"[""A seabed with a dugong beside a sea turtle.""]"
data/synthetic_visual_negation/data/positive/201645_img.png,"[""A city street with a Schipperke beside a cat.""]"
data/synthetic_visual_negation/data/positive/129483_img.png,"[""A snowy scene with a love-in-winter statue next to a snowman.""]"
data/synthetic_visual_negation/data/positive/90555_img.png,"[""a photographer's studio with a butterfly plant beside a camera.""]"
data/synthetic_visual_negation/data/positive/139134_img.png,"[""A forest with a grey fox beside a tree.""]"
data/synthetic_visual_negation/data/positive/6773_img.png,"[""A construction site with a backhoe beside a dump truck.""]"
data/synthetic_visual_negation/data/positive/163647_img.png,"[""A flightline with a C-130 aircraft beside a UH-60 helicopter.""]"
data/synthetic_visual_negation/data/positive/244740_img.png,"[""A river scene with a beaver beside a rock.""]"
data/synthetic_visual_negation/data/positive/152681_img.png,"[""A kitchen with a wine bottle beside a wine glass.""]"
data/synthetic_visual_negation/data/positive/114387_img.png,"[""A medieval scene with a knight beside his shield.""]"
data/synthetic_visual_negation/data/positive/167487_img.png,"[""An aquarium scene with a gar fish beside a stingray.""]"
data/synthetic_visual_negation/data/positive/41133_img.png,"[""A gas station with a Scion xD Hatchback 2012 car next to a gas pump.""]"
data/synthetic_visual_negation/data/positive/39229_img.png,"[""A dog show scene with a Scottish Terrier beside a Dalmatian.""]"
data/synthetic_visual_negation/data/positive/225586_img.png,"[""a garden scene with a snail next to a flower pot.""]"
data/synthetic_visual_negation/data/positive/3900_img.png,"[""A table with a bottle cap next to a coin.""]"
data/synthetic_visual_negation/data/positive/112055_img.png,"[""An airport scene with SR-20 aircraft next to a hangar.""]"
data/synthetic_visual_negation/data/positive/225164_img.png,"[""A small airport with a BAE-125 aircraft beside a fuel truck.""]"
data/synthetic_visual_negation/data/positive/147304_img.png,"[""A mountainous terrain with a Tibetan Terrier next to a snowboard.""]"
data/synthetic_visual_negation/data/positive/2463_img.png,"[""A green park with a Flat-Coated Retriever next to a frisbee.""]"
data/synthetic_visual_negation/data/positive/104242_img.png,"[""A busy laundry room with a hamper next to a washing machine.""]"
data/synthetic_visual_negation/data/positive/33849_img.png,"[""A berry basket with a strawberry beside a blueberry.""]"
data/synthetic_visual_negation/data/positive/152164_img.png,"[""a photo of a croquet ball placed next to a mallet.""]"
data/synthetic_visual_negation/data/positive/92674_img.png,"[""A photo of a crafts room with scissors beside glue.""]"
data/synthetic_visual_negation/data/positive/140197_img.png,"[""A driveway with a tricycle next to a ball.""]"
data/synthetic_visual_negation/data/positive/198782_img.png,"[""A showroom floor with a Chrysler Aspen SUV 2009 car that is next to a rope.""]"
data/synthetic_visual_negation/data/positive/42553_img.png,"[""A fine dining room with beef carpaccio next to a glass of red wine.""]"
data/synthetic_visual_negation/data/positive/167107_img.png,"[""A park showing an Australian Silky Terrier next to a squirrel.""]"
data/synthetic_visual_negation/data/positive/227706_img.png,"[""A bustling city street with a moped beside a traffic cone.""]"
data/synthetic_visual_negation/data/positive/92667_img.png,"[""A nature scene with a warthog beside a baobab tree.""]"
data/synthetic_visual_negation/data/positive/153805_img.png,"[""a photo of a showy sunflower with a bee next to it.""]"
data/synthetic_visual_negation/data/positive/173505_img.png,"[""An old study displaying a rotary dial telephone next to a desk.""]"
data/synthetic_visual_negation/data/positive/118102_img.png,"[""A living room with Basset Hound beside a toy.""]"
data/synthetic_visual_negation/data/positive/12000_img.png,"[""An Italian restaurant table with risotto next to a glass of wine.""]"
data/synthetic_visual_negation/data/positive/208784_img.png,"[""A traditional japanese room with a woman beside a kimono.""]"
data/synthetic_visual_negation/data/positive/72142_img.png,"[""An industrial basement with a condensation pump beside a pipe.""]"
data/synthetic_visual_negation/data/positive/183531_img.png,"[""A sunny beach with a Mexican hairless dog (xoloitzcuintli) beside a beach blanket.""]"
data/synthetic_visual_negation/data/positive/245360_img.png,"[""A police station with a policeman next to his gun holster.""]"
data/synthetic_visual_negation/data/positive/129526_img.png,"[""A parking lot with a Geo Metro Convertible 1993 beside a bike.""]"
data/synthetic_visual_negation/data/positive/244146_img.png,"[""A high school marching band with a bugle next to a drum.""]"
data/synthetic_visual_negation/data/positive/77244_img.png,"[""A safari scene with an African wild dog next to a lion.""]"
data/synthetic_visual_negation/data/positive/190528_img.png,"[""A high-end boutique with a mink coat beside a purse.""]"
data/synthetic_visual_negation/data/positive/175592_img.png,"[""A pet store with a King Charles Spaniel beside a food bowl.""]"
data/synthetic_visual_negation/data/positive/101388_img.png,"[""A beach with a snorkel next to a swim ring.""]"
data/synthetic_visual_negation/data/positive/189812_img.png,"[""A countryside park with a Labrador Retriever beside a frisbee.""]"
data/synthetic_visual_negation/data/positive/209057_img.png,"[""A family kitchen with a dining table beside chairs that are perfect for enjoying a meal together.""]"
data/synthetic_visual_negation/data/positive/106050_img.png,"[""A landing strip scene with a 777-200 aircraft next to a 737 aircraft.""]"
data/synthetic_visual_negation/data/positive/242835_img.png,"[""a photo of a Nissan 240SX Coupe 1998 car parked beside a motorcycle.""]"
data/synthetic_visual_negation/data/positive/139301_img.png,"[""An empty parking lot with Chrysler Crossfire Convertible 2008 car beside a bicycle.""]"
data/synthetic_visual_negation/data/positive/61399_img.png,"[""A city street with a trench coat next to a briefcase.""]"
data/synthetic_visual_negation/data/positive/76540_img.png,"[""An open car parking area with a GMC Terrain SUV 2012 car next to a Smart Fortwo car.""]"
data/synthetic_visual_negation/data/positive/73125_img.png,"[""A bright airport tarmac with a MD-80 aircraft next to a Boeing 737.""]"
data/synthetic_visual_negation/data/positive/239264_img.png,"[""A desk with an eraser next to a pencil.""]"
data/synthetic_visual_negation/data/positive/157841_img.png,"[""A road scene with a HUMMER H2 SUT Crew Cab 2009 car beside a motorcycle.""]"
data/synthetic_visual_negation/data/positive/197571_img.png,"[""A grassy park with a Standard Schnauzer beside a frisbee.""]"
data/synthetic_visual_negation/data/positive/132153_img.png,"[""A homey kitchen with bread pudding next to a cup of coffee.""]"
data/synthetic_visual_negation/data/positive/182185_img.png,"[""A meadow of a monarch butterfly next to a bee.""]"
data/synthetic_visual_negation/data/positive/4883_img.png,"[""A calm river scene with a gunboat next to a dock.""]"
data/synthetic_visual_negation/data/positive/185801_img.png,"[""An ocean with an aircraft carrier beside a submarine.""]"
data/synthetic_visual_negation/data/positive/199873_img.png,"[""A zoo scene with a peafowl next to a zebra.""]"
data/synthetic_visual_negation/data/positive/60083_img.png,"[""A student lounge with a vending machine next to a couch.""]"
data/synthetic_visual_negation/data/positive/53491_img.png,"[""A busy airport scene with a Fokker 100 aircraft beside an airport passenger bus.""]"
data/synthetic_visual_negation/data/positive/29597_img.png,"[""A bustling airport runway with a CRJ-200 aircraft next to a Boeing 747.""]"
data/synthetic_visual_negation/data/positive/27145_img.png,"[""A theater stage with the front curtain beside a backdrop.""]"
data/synthetic_visual_negation/data/positive/214429_img.png,"[""A parking lot with a Ram C/V Cargo Van Minivan 2012 car next to a bike rack.""]"
data/synthetic_visual_negation/data/positive/199632_img.png,"[""A rally stage with a Nissan 240SX Coupe 1998 car next to a Subaru Impreza WRX car.""]"
data/synthetic_visual_negation/data/positive/13180_img.png,"[""A runway during takeoff with a Boeing 717 aircraft next to a Boeing 737 aircraft.""]"
data/synthetic_visual_negation/data/positive/4503_img.png,"[""A forest with a black-and-white colobus next to a giraffe.""]"
data/synthetic_visual_negation/data/positive/140517_img.png,"[""An ocean floor with a swimming crab beside a coral.""]"
data/synthetic_visual_negation/data/positive/231922_img.png,"[""A tropical aquarium filled with a lungfish beside clownfish.""]"
data/synthetic_visual_negation/data/positive/214965_img.png,"[""A garden with a skunk beside a flower.""]"
data/synthetic_visual_negation/data/positive/13776_img.png,"[""A large grassy field with a Newfoundland dog beside a frisbee.""]"
data/synthetic_visual_negation/data/positive/170140_img.png,"[""An urban street with a person wearing a bomber jacket beside a skateboard.""]"
data/synthetic_visual_negation/data/positive/187355_img.png,"[""A beach with a bubble shell beside a seashell.""]"
data/synthetic_visual_negation/data/positive/86949_img.png,"[""A grocery store aisle showcasing a banana beside a shopping cart.""]"
data/synthetic_visual_negation/data/positive/56361_img.png,"[""A laboratory scene with a beaker beside a test tube.""]"
data/synthetic_visual_negation/data/positive/179106_img.png,"[""A woodland scene with a skunk beside a raccoon.""]"
data/synthetic_visual_negation/data/positive/48223_img.png,"[""A tree branch with a chickadee next to a pine cone.""]"
data/synthetic_visual_negation/data/positive/148082_img.png,"[""A hospital bed with a neck brace beside a clipboard.""]"
data/synthetic_visual_negation/data/positive/241194_img.png,"[""A living room with a Newfoundland dog beside a cat.""]"
data/synthetic_visual_negation/data/positive/64007_img.png,"[""A forest with a Treeing Walker Coonhound beside a raccoon.""]"
data/synthetic_visual_negation/data/positive/98575_img.png,"[""A music studio with a marimba next to a saxophone.""]"
data/synthetic_visual_negation/data/positive/83810_img.png,"[""A canal view with a gondola beside a musician playing a mandolin.""]"
data/synthetic_visual_negation/data/positive/217851_img.png,"[""A runway at a Cessna 560 aircraft beside a tug vehicle.""]"
data/synthetic_visual_negation/data/positive/123778_img.png,"[""A sea world scene with a sea cow beside a boat.""]"
data/synthetic_visual_negation/data/positive/182485_img.png,"[""A snowy mountain with a marmot next to a skier.""]"
data/synthetic_visual_negation/data/positive/76895_img.png,"[""An auto dealership with a Tesla Model S Sedan 2012 car beside a Tesla Model 3 2018 car.""]"
data/synthetic_visual_negation/data/positive/78240_img.png,"[""A city street scene with a tram beside a bus.""]"
data/synthetic_visual_negation/data/positive/148295_img.png,"[""A backyard with an American Staffordshire Terrier next to a frisbee.""]"
data/synthetic_visual_negation/data/positive/65208_img.png,"[""An aquarium with an Atlantic spiny dogfish beside a starfish.""]"
data/synthetic_visual_negation/data/positive/243125_img.png,"[""A Tex-Mex restaurant with guacamole beside a taco.""]"
data/synthetic_visual_negation/data/positive/120239_img.png,"[""An old apartment building with a gas meter next to a pipe.""]"
data/synthetic_visual_negation/data/positive/210230_img.png,"[""A park bench with a monarch butterfly beside a caterpillar.""]"
data/synthetic_visual_negation/data/positive/24351_img.png,"[""A glass aquarium with an axolotl beside a snail.""]"
data/synthetic_visual_negation/data/positive/137338_img.png,"[""An airplane hanger with a Metroliner aircraft next to a Cessna.""]"
