captions
"[['The large white clock tower is illuminated.', 'Illuminated tower and clock tower with waving flags.', 'A tree branch in the foreground with a clock tower in the background against a blue sky.', 'A clock tower on a late evening.', 'A tall clock tower and a tree with a blue sky in the background.'], ['A photo of a chair', 'A photo of a chair', 'A photo of a chair', 'A photo of a person', 'A photo of a person']]"
"[['A decorative flower vase with lavender in it.', 'a bunch of flowers are in a vase', 'A brown vase on a desk with leaves and purple flowers.', 'A vase with some beautiful purple flowers on it.', 'A vase with flowers in it on a table.'], ['A photo of a dining table', 'A photo of a chair', 'A photo of a dining table', 'A photo of a chair', 'A photo of a dining table']]"
"[['A painting of a white vase with yellow tulips in it.', 'A painting of wilting yellow flowers in a jug.', 'A still life study of yellow tulips in a white vase.', 'A pitcher filled with yellow tulips on a black and white background.', 'A white vase with yellow tulips against a grey background.'], ['A photo of a chair', 'A photo of a potted plant', 'A photo of a dining table', 'A photo of a potted plant', 'A photo of a chair']]"
"[['a cell phone a screw driver a pair of scissors and a black object on a desk', 'A close up of a cell phone, scissors and a cup.', 'A cup of coffee, a cell phone and scissors on a desk.', 'A coffee cup and a pair of scissors on a table.', 'A cellphone and scissors next to a coffee mug.'], ['A photo of a dining table', 'A photo of a chair', 'A photo of a chair', 'A photo of a chair', 'A photo of a person']]"
"[['A group of people talking at a dining table.', 'People sitting at a long table in a restaurant surrounded by many plates.', 'A group of people sitting at a table in a restaurant.', 'A group of adults enjoying food and conversation.', 'A large group of people sitting at a table with plates of food.'], ['A photo of a car', 'A photo of a bottle', 'A photo of a bowl', 'A photo of a bowl', 'A photo of a bottle']]"
"[['A man holding a banana next to a woman wearing helmets.', 'Two people wearing funny hats posing for a picture.', 'A man and woman in costumes at a party.', 'A man and a woman posing for a picture.', 'Two people posing for a picture, one holding a banana.'], ['A photo of a handbag', 'A photo of a chair', 'A photo of a chair', 'A photo of a handbag', 'A photo of a handbag']]"
"[['some chairs at an island near an open door', 'A kitchen in a house under construction is still being painted.', 'A kitchen with an open island for seating with high back stools.', 'An unfinished room with a counter with three chairs and a stove and cabinets in the distance.', 'a kitchen with a stove a table some chairs and a sink'], ['A photo of a bottle', 'A photo of a person', 'A photo of a person', 'A photo of a person', 'A photo of a cup']]"
"[['A group of people standing around a blue building.', 'A young girl speaks on a cell phone near a produce vendor.', 'A roadside vendor selling food to passersby on the street.', 'Children in the street looking at a market stand.', 'A woman selling fruit in a poor neighborhood.'], ['A photo of a chair', 'A photo of a car', 'A photo of a chair', 'A photo of a car', 'A photo of a backpack']]"
"[['An empty, open refrigerator and a shelf of bottles in a room.', 'A refrigerator freezer next to a wall.', 'A kitchen with the door to the refrigerator open.', 'A room with an open refrigerator in it.', 'A room with an open refrigerator and shelves with jars.'], ['A photo of a dining table', 'A photo of a dining table', 'A photo of a cup', 'A photo of a person', 'A photo of a person']]"
"[['A boat full of people going down a river.', 'People floating in the water in a small wooden boat.', 'Many people ride in the wooden bench along a river.', 'A group of adults and children riding in a wooden boat on a river.', 'A group of people riding on the back of a boat in a river.'], ['A photo of a chair', 'A photo of a chair', 'A photo of a car', 'A photo of a car', 'A photo of a handbag']]"
"[['A man standing on top of an orange boat on a river.', 'A very large orange boat floating in a lake.', 'A man standing on the edge of an orange boat.', 'A boat with people on it going through a waterway.', 'A large wide boat with wires above it.'], ['A photo of a handbag', 'A photo of a chair', 'A photo of a chair', 'A photo of a handbag', 'A photo of a handbag']]"
"[['People watch as a life boat is lowered from a cruise ship.', 'A cruise ship lowers an emergency boat into the water.', 'People on a large boat watching as a smaller boat is lowered into the ocean.', 'People are watching as a small boat is lifted up.', 'Several people leaning over the railing on a boat.'], ['A photo of a backpack', 'A photo of a chair', 'A photo of a car', 'A photo of a chair', 'A photo of a chair']]"
"[['A kitchen with a very messy counter space.', 'A kitchen with black counters and wooden cabinets.', 'A metallic refrigerator freezer sitting inside a kitchen.', 'A kitchen filled with assorted items including a bottle of dish soap.', 'A kitchen with two sinks, a counter, detergent, a stove and a refrigerator.'], ['A photo of a dining table', 'A photo of a cup', 'A photo of a dining table', 'A photo of a person', 'A photo of a dining table']]"
"[['A bathroom with a bathtub, a sink and a mirror.', 'A bathroom with a tub and a large bowl sink under a large bathroom mirror.', 'A bathroom with a sink that is elevated.', 'A tile bathroom with a tub and large sink.', 'A bathroom with a brown and white interior.'], ['A photo of a oven', 'A photo of a toilet', 'A photo of a toilet', 'A photo of a oven', 'A photo of a bottle']]"
"[['A toilet sitting underneath a medicine cabinet in a bathroom.', 'A small bathroom with a toilet and medicine cabinet.', 'A bathroom with a stainless steel shelf and toilet with a wall phone.', 'A variety of bottles and two towels draped over the toilet.', 'A toilet area with shelves that have silver accents and towels and a white toilet.'], ['A photo of a cup', 'A photo of a sink', 'A photo of a sink', 'A photo of a sink', 'A photo of a person']]"
"[['A bathroom with a white tiled floor and a sink.', 'A bathroom with a sink and medicine cabinet.', 'A bathroom scene with a sink and other items.', 'A bathroom with a sink, mirror and toiletries.', 'A bathroom with white tile has been cleaned.'], ['A photo of a cup', 'A photo of a person', 'A photo of a dining table', 'A photo of a dining table', 'A photo of a dining table']]"
"[['A dog standing on the back of a brown car.', 'A dog sitting on top of a brown car.', 'A dog wearing a bandana sitting on the trunk of a car.', 'A dog in a bandana sitting on the trunk of a car.', 'A dog wearing a bandanna sitting on the trunk of a car.'], ['A photo of a person', 'A photo of a person', 'A photo of a traffic light', 'A photo of a person', 'A photo of a truck']]"
"[['A red car next to a gas station sign with blue and silver motorcycles.', 'A red Ferrari at a gas station with three mopeds displaying the gas prices.', 'A lineup of motorcycles next to a car with gas prices.', 'A collage of a car, a gas station sign and motor scooters.', 'A collection of vespas, a car and gas signs.'], ['A photo of a person', 'A photo of a person', 'A photo of a truck', 'A photo of a traffic light', 'A photo of a person']]"
"[['A sign pointing the way to Brooklyn and Queens.', 'People are riding their bikes in the street at night.', 'Two people on motorcycles are coming up to a tunnel.', 'A pair of motorcyclists driving down a highway at night.', 'Two motorcycles speeding through a tunnel at night.'], ['A photo of a chair', 'A photo of a handbag', 'A photo of a handbag', 'A photo of a car', 'A photo of a chair']]"
"[['a close up of a toilet with a pink seat and lid', 'A picture of an open book in front of us.', 'A bright pink toilet seat in a bathroom.', 'A bright pink toilet seat with the lid open.', 'A neon purple toilet with lid lifted in a bathroom with brown tile.'], ['A photo of a sink', 'A photo of a bottle', 'A photo of a bottle', 'A photo of a sink', 'A photo of a person']]"
"[['A man sitting on a toilet that is not connected.', 'A man and woman in an attic with vacuums and a toilet seat.', 'A man is sitting on top of a toilet.', 'A man sitting on a broken toilet as people walk by.', 'A man sitting on a toilet in a home.'], ['A photo of a handbag', 'A photo of a car', 'A photo of a chair', 'A photo of a car', 'A photo of a handbag']]"
"[['A motorcycle and people looking at travel vehicles.', 'A motorcycle parked in the street on a stand.', 'A motorcycle with a boot on the back wheel.', 'A parked red motor bike on a lot.', 'A motorcycle parked behind two vans in a parking lot.'], ['A photo of a handbag', 'A photo of a handbag', 'A photo of a chair', 'A photo of a chair', 'A photo of a handbag']]"
"[['A person on a motor bike is going around a sharp corner.', 'A person riding a motor bike on the road.', 'A rider in white is riding a white motorcycle.', 'A motorcyclist drives past a group of people standing behind a fence.', 'A man on a motorcycle being watched by a group of people.'], ['A photo of a car', 'A photo of a car', 'A photo of a car', 'A photo of a chair', 'A photo of a car']]"
"[['A man in a jean jacket riding a motorcycle on a road.', 'A person taking a curve on a motorcycle.', 'A motorcyclist rounds a curve on a chromed motorcycle.', 'A person riding a motorcycle down a road.', 'A man riding his motorcycle around the bend.'], ['A photo of a chair', 'A photo of a handbag', 'A photo of a chair', 'A photo of a chair', 'A photo of a handbag']]"
"[['People standing around an antique motorcycle in a grassy area.', 'An old motorcycle with people standing beside it.', 'A motorcycle parked in front of a crowd of people.', 'People standing around a home built motorcycle used for racing.', 'A group of people standing around an old dirty vintage motorcycle.'], ['A photo of a chair', 'A photo of a handbag', 'A photo of a chair', 'A photo of a chair', 'A photo of a car']]"
