image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003852.jpg,0,"This image features a horse, but no car is present.","This image features a car, but a horse is not included.",This image shows a car.,No horse is visible in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003387.jpg,0,"This image shows a car, with no person in sight.","A person is present in this image, but there is no car.",This image shows a person.,No car is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002601.jpg,0,There is no person in this image.,"This image shows a person, but there is no TV monitor.",This image features a person.,There is no tvmonitor in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003041.jpg,0,A chair is not present in this image.,A chair is present but there is no person.,A chair is visible in this image.,No person is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006226.jpg,0,"This image features a chair, but there's no car in sight.","This image features a car, but there is no chair.",A car is included in this image.,There is no chair in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003578.jpg,0,A horse is not present in this image.,"A horse is present in this image, but there is no person.",The image shows a horse,No person is visible in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006581.jpg,0,There is no person in this image.,"This image shows a person, with no bicycle in sight.",This image depicts a person.,A bicycle is not present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002338.jpg,0,"This image features a sheep, but no dog is present.",This image features a dog but no sheep,This image features a dog.,"""Sheep are not included in this image"".",hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004901.jpg,0,There is no person in this image.,"This image shows a person, but does not include a cow.",A person is visible in this image.,There is no cow in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004573.jpg,0,There is no chair in this image.,"This image features a chair, but does not include a boat.",A chair is present in this image.,There is no boat in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005333.jpg,0,"This image contains a car, with no horse in sight.","A horse is present in this image, but there is no car.",This image depicts a horse,A car is not included in this image,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005494.jpg,0,This image contains a potted plant but lacks a chair.,This image contains a chair but no potted plant.,A chair is included in this image.,No potted plant is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003119.jpg,0,"This image features a cat, but no person is present.","This image contains a person, but no cat is included.",This image depicts a person.,This image does not have a cat.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009092.jpg,0,"This image features a person, but does not include a horse.","A horse is visible in this image, with no person in sight.",This image depicts a horse.,No person is present in the image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004112.jpg,0,This image features a person accompanied by a dog.,"This image features a chair, with no person in sight.",A chair is included in this image.,This image contains no person.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008603.jpg,0,"This image features a person, but there is no car.","This image features a car, but no person is present.",This image features a car.,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004664.jpg,0,No chair is included in this image.,"This image shows a chair, but there is no tv monitor.",A chair is present in this image.,There is no tv monitor in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009043.jpg,0,No car is included in this image.,"This image features a car, but no person is present.",A car is included in this image.,No person is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002788.jpg,0,No car is visible in this image.,"This image shows a car, but no dining table is included.",This image shows a car.,There is no dining table in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007771.jpg,0,"A train is included in this image, but there's no car in sight.","A car is present, but there is no train in this image.",A car is included in this image.,There is no train in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009385.jpg,0,"This image features a diningtable, but it's empty with no person in sight.","This image includes a person, but no dining table is present.",This image shows a person.,There is no dining table in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005837.jpg,0,No car is present in this image.,"This image shows a car, with no train present.",This image features a car.,There is no train in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009850.jpg,0,"A person is included in this image, while a chair is not.",This image contains a chair but there is no person.,A chair is included in this image.,No person is shown in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001929.jpg,0,No car is present in this image.,"This image shows a car, but does not include an aeroplane.",This image features a car.,There is no aeroplane in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007310.jpg,0,"A person is present in this image, but there is no chair.",This image features a chair with no person in sight.,A chair is included in this image.,No person is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004740.jpg,0,A chair is absent from this image.,"A chair is present in this image, but no person is visible.",This image shows a chair.,This image has no person.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008080.jpg,0,This image shows a person alongside a dog.,"A chair is present in this image, but there is no person.",A chair is included in this image.,A person is not present in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005100.jpg,0,No car is present in this image.,"This image features a car, but there is no dog.",A car is present in this image.,A dog is not visible in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009167.jpg,0,No car is present in this image.,This image shows a car but no aeroplane,A car is visible in this image.,There is no aeroplane in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006015.jpg,0,This image shows a person with a bicycle,"This image includes a chair, but no bicycle is present.",A chair is included in this image.,A bicycle is not present in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005561.jpg,0,This image shows a train and a person.,"This image shows a car, but there is no train.",This image features a car.,A train is not featured in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005913.jpg,0,There is no person in this image.,"A person appears in this image, with no dog present.",This image shows a person.,There is no dog in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009506.jpg,0,"This image shows a train, with no person in sight.","This image features a person, but no train is present.",This image includes a person.,There is no train in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008893.jpg,0,"This image features a train, with no car in sight.","This image features a car, but there is no train.",A car is present in this image.,There is no train in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004486.jpg,0,This image features a potted plant and a chair.,"This image features a dining table, but does not include a potted plant.",This image features a dining table.,A potted plant is not included in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002918.jpg,0,No car is present in this image.,"This image shows a car, but no person is present.",This image shows a car.,No person is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007593.jpg,0,A chair is not present in this image.,"This image contains a chair, with no person in sight.",This image features a chair.,There is no person in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006302.jpg,0,"This image features a boat, with no person in sight.","This image features a person, but there is no boat.",This image features a person.,There is no boat in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007930.jpg,0,"A dog is present in this image, with no person in sight.","This image features a person, with no dog in sight.",A person is included in this image.,This image does not feature a dog.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007542.jpg,0,There is no person in this image,"This image features a person, with no cat in sight.",The image contains a person.,This image does not have a cat.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008842.jpg,0,No person is present in this image.,"This image shows a person, but no bird is in sight.",This image features a person.,There is no bird present in this image.,negative
